,0.002,0.007,0.012,0.017,0.022,0.027000000000000003,0.032,0.037000000000000005,0.042,0.047,0.052000000000000005,0.057,0.062,0.067,0.07200000000000001,0.077,0.082,0.08700000000000001,0.092,0.097,0.1,0.15000000000000002,0.20000000000000004,0.25000000000000006,0.30000000000000004,0.3500000000000001,0.40000000000000013,0.45000000000000007,0.5000000000000001,0.5500000000000002,0.6000000000000002,0.6500000000000001,0.7000000000000002,0.7500000000000002,0.8000000000000002,0.8500000000000002,0.9000000000000002,0.9500000000000003,1.0000000000000004,1.0500000000000003,1.1000000000000005,1.1500000000000004,1.2000000000000004,1.2500000000000004,1.3000000000000005,1.3500000000000005,1.4000000000000006,1.4500000000000006,1.5000000000000004,1.5500000000000005,1.6000000000000005,1.6500000000000006,1.7000000000000006,1.7500000000000007,1.8000000000000007,1.8500000000000008,1.9000000000000008,1.9500000000000006,2.0000000000000004,2.0500000000000007,2.100000000000001,2.150000000000001,2.2000000000000006,2.250000000000001,2.3000000000000007,2.350000000000001,2.400000000000001,2.450000000000001,2.500000000000001,2.5500000000000007,2.600000000000001,2.650000000000001,2.700000000000001,2.750000000000001,2.800000000000001,2.850000000000001,2.900000000000001,2.950000000000001
0.005,0.9992905903649166,0.9988100292358502,0.9984384762564312,0.9979838516923241,0.9981867910081378,0.998463185112953,0.9986179736346061,0.9987419937831792,0.9987761084736064,0.9992311965867569,0.9990498883891729,0.9990143574898702,0.9990252860936002,0.9984786677870172,0.9990046482514227,0.9991015864126884,0.9986719497702917,0.9991272877039458,0.9985532002166785,0.9989093578236196,0.998523425858827,0.9984522444261713,0.998442643378534,0.9987350181461936,0.9987156539479909,0.9988839982143215,0.9991279760045718,0.9991592300059494,0.9992396147245155,0.9992820486828159,0.9993179703910839,0.9994332030569351,0.9994793089707402,0.9994966303967676,0.9995955297757138,0.9996929786513787,0.9996950484702258,0.9996865017789826,0.9997205106555351,0.9997751633377955,0.9998212428769471,0.9998163732877174,0.9998784546188879,0.9999080686949622,0.9999063300149578,0.9998975102779963,0.9999220020815803,0.9999171583794844,0.9999439634563633,0.9999452266129122,0.9999629142213532,0.9999549392189313,0.999962184043384,0.9999775931676718,0.9999780346214356,0.9999811110232514,0.9999785878608018,0.9999908943270012,0.9999858186922869,0.9999928365625624,0.9999880866750468,0.9999950430917381,0.9999956910114126,0.9999956836774546,0.9999984659738529,0.9999970951778169,0.9999979532939567,0.9999972809163644,0.9999995257578812,0.999995808972198,0.9999983753398458,0.9999986224310317,0.9999986246421962,0.9999996211509342,0.9999998325344557,0.9999994720595828,0.9999999405333853,0.9999999246202013
0.01,0.9990331742117389,0.9977511426888058,0.9978191932302036,0.9971539034605028,0.9969965398156014,0.9968751015450937,0.9961001091577388,0.9965070137801443,0.9966773715615221,0.9963866854632332,0.9967578743559014,0.9969571333513711,0.9974829235625106,0.9968729517573828,0.997691234651714,0.9973910961889932,0.9971978368137725,0.9978493324794074,0.9972830462472735,0.996798201116653,0.9971356092942796,0.9970727033668367,0.9970552224799698,0.9973268878147892,0.9976824088785995,0.9980182269118211,0.9980366949143533,0.9981135209750347,0.998570969388018,0.998377220582487,0.9987001060809224,0.9990370464258688,0.9990073583397666,0.9991188026166551,0.9992514882246207,0.999379332144106,0.9992764541203878,0.9993898424571453,0.9995736832460974,0.9995353270476796,0.9996409185007258,0.9996629861801489,0.999705809416457,0.9997568516014804,0.9997909363095434,0.999803310103153,0.9998098201570806,0.9998595455359408,0.9998647477569709,0.9998743222191525,0.9998919566493002,0.9999089222183802,0.9999315752224832,0.999932154937231,0.9999442834991946,0.9999620304494349,0.9999591670250213,0.9999703965942071,0.9999619368049987,0.9999925894804994,0.9999866094713694,0.9999919458087106,0.9999917902264263,0.9999941094410203,0.9999956506834101,0.9999966414873471,0.9999913278035478,0.9999949517548089,0.9999976719384096,0.9999985211330352,0.9999988631618093,0.9999962848824482,0.9999997195020134,0.9999993539338627,0.9999998954895789,0.9999996771270216,0.9999998187040913,0.9999998782606301
0.015,0.9994690961070039,0.9976643302415658,0.9961613790467124,0.9970032911348371,0.9972046674728772,0.9960592741745952,0.995774923124018,0.9949752737141336,0.9952903521279163,0.9948528978597747,0.9950964136646332,0.9951562231437062,0.9949035064015104,0.9948295335885505,0.9953971951651507,0.9951280866808376,0.9957235225008092,0.9960277371658118,0.9959374509609192,0.9954136657796978,0.9965998969411417,0.9961393784640236,0.9954113889834664,0.9959066538421489,0.9962624753853504,0.9967888427944351,0.9973905978135424,0.9974388283531255,0.9977173571069609,0.9980173088255995,0.998119611094361,0.9981336323688889,0.9984201627073075,0.9986506119207944,0.9986872077925462,0.9988217490362429,0.9990152501634796,0.9991244886663788,0.9991590299237277,0.9993269114006968,0.9993589338373641,0.9994498403407588,0.9996024186025009,0.9995768982953435,0.9997083849795455,0.9997045339576821,0.9997518951381604,0.9997397860649423,0.9998676869586343,0.9998467031654159,0.9998893188175974,0.9998715994343061,0.9999164270884218,0.9999321376093713,0.9999191156201077,0.9999421047930843,0.9999310526917519,0.9999449187870376,0.9999699466633469,0.9999575396876124,0.999979437197287,0.9999807654427523,0.9999691775556746,0.999977220099418,0.9999893611577879,0.999993092035676,0.999994448175777,0.9999916460583247,0.9999974159818211,0.999996112525837,0.9999966943954339,0.9999953942818967,0.9999981077322951,0.9999960177445187,0.9999997334459416,0.9999979081313599,0.9999997278467923,0.9999991919031007
0.02,0.9994448604102654,0.9973941865487919,0.9956654158021363,0.9944462052505619,0.9960079419752076,0.9946864236709189,0.9942427734994239,0.9942866351281509,0.9945423834692617,0.9935285423978494,0.9934395904816856,0.9929925907210135,0.9934503318951896,0.9927181368202441,0.9933751341096428,0.9930442201818949,0.9924923901344537,0.9940341285720462,0.9939303818076545,0.9945265099689305,0.9948518839468414,0.9949604796971121,0.994665880063437,0.9947315205959509,0.9949290269606186,0.9951059901471117,0.996316668990279,0.9963962650400856,0.9962336444619899,0.9967940416168117,0.9973817312018254,0.9976219218513852,0.9978385630665899,0.9980996963440039,0.9983088823064661,0.9985198093514555,0.9987257928056379,0.9990022200669173,0.9990726963943644,0.999063110337916,0.9992870080357473,0.9992199218027706,0.9994019120156751,0.9995644905176145,0.9995288511179014,0.999593995417433,0.9996383940477327,0.9997852075618359,0.99973358655194,0.9997997417202953,0.999795830220763,0.9998372723109455,0.9998611588698363,0.9998633761988768,0.9999123123364141,0.9999421616795439,0.9999185475751653,0.9999519536499089,0.999950887977463,0.9999653718210895,0.999977685933886,0.9999822220374931,0.9999626091945097,0.9999772749278596,0.9999849452280962,0.9999789079991013,0.9999851449462578,0.9999897570505644,0.9999969679635613,0.999987153449267,0.9999993627803914,0.9999975503692806,0.9999966175800711,0.9999960683784866,0.9999995653005931,0.9999993742489633,0.9999994567739022,0.9999945725066708
0.025,0.999517691419032,0.9974758794566234,0.9958037882021707,0.9938607882670454,0.992744840199573,0.9945749856891752,0.9944199985870831,0.993968361527086,0.9933288151289347,0.9931297593056658,0.9934320277328765,0.9939747442083661,0.9925092426228628,0.9916315062769586,0.9922417450164486,0.9917228198402441,0.991563522511455,0.9922034562670744,0.9920233561594723,0.9912833914271291,0.9922678089386011,0.9939217111695222,0.9922049887026162,0.9935846465927655,0.9936478352733161,0.9943553868299484,0.9950237049092151,0.9955127943265109,0.9961475557918504,0.996494709629228,0.9965144767246878,0.9968434310380607,0.9973924302011459,0.9978723630541241,0.998064856484927,0.9982785077846342,0.9985019768378093,0.998509228444079,0.998833832121108,0.9989188335401764,0.9990955797293803,0.999203435296671,0.9993158622963185,0.9994066656437492,0.999500484919078,0.9995442574881966,0.9995907888180287,0.9996544034358115,0.9996622611317096,0.9997670258317186,0.9997593694492461,0.9998042679309447,0.9998673939184526,0.999850831517997,0.9998983315430755,0.9999074397819967,0.9999254771652047,0.9999302812667296,0.999927028945546,0.99997179467616,0.9999673759377434,0.9999579542221779,0.9999511948507422,0.9999846643807976,0.9999871490612013,0.999990004994211,0.9999920123657007,0.9999917071875382,0.9999977689791435,0.9999916488948212,0.9999939228493023,0.9999954686617257,0.9999937202281263,0.9999992612708009,0.9999978408304048,0.9999978064786539,0.9999995061424718,0.9999994709321396
0.030000000000000002,0.9995816409353658,0.997547090084235,0.9948920226003365,0.994054169158341,0.9910211672881862,0.992040811259276,0.9935794702796973,0.9924299539848241,0.9935536717911927,0.9909958185399007,0.9920292729295379,0.9910370306866687,0.9917523091825965,0.9913498061390519,0.9906290410707637,0.9916598809767181,0.9912789253895117,0.9917201683473563,0.9900808851952905,0.9903412541911027,0.9907443063164854,0.9915608209771669,0.992140663942955,0.992062017888827,0.9924743492038979,0.9931936739935261,0.9937691379180592,0.9947822472410519,0.9958134226963482,0.9955417562668275,0.996255623310461,0.996687728449674,0.9973470128799011,0.9969355675892809,0.9976870346145879,0.9978510620713514,0.9980894708213863,0.9982431769992088,0.9985540162294763,0.9987001618281176,0.9987407032167038,0.9991314851608599,0.999092953062022,0.999224997147211,0.9992714453609618,0.9993712563261188,0.9994722807150984,0.9995191838143039,0.9995806249675472,0.9997544650668593,0.999742626343746,0.9997659521230828,0.9997434136742549,0.9997974496733578,0.9998530575783929,0.9999011202988852,0.9998899500943478,0.9999119246543795,0.9999229030343644,0.999888877402383,0.999954721462671,0.9999766082459306,0.999993110811709,0.9999890712813735,0.9999588845511046,0.9999755589352849,0.9999747687953404,0.9999945438136797,0.999992548677754,0.9999931626691013,0.9999988253719977,0.9999904576574611,0.9999997341448574,0.9999957901435248,0.9999974853930464,0.9999998306748616,0.9999995284833014,0.9999996869567133
0.034999999999999996,0.9994752780672249,0.9976559409766855,0.9959072587501668,0.9940333925424122,0.9922297156451287,0.9917035351097413,0.9906504216922454,0.9932042499520353,0.992243223797247,0.9927865335982644,0.9916628643535808,0.9916148330398169,0.9911033800786226,0.9902787413062144,0.9908010261908351,0.9921575460268974,0.9903989498342841,0.9893998503497413,0.9907057411468054,0.9887836239626283,0.9883303239913618,0.9894264406946093,0.9917907570684539,0.991356899227359,0.9911598694464364,0.9928016964375188,0.9932293586671083,0.9939667147489455,0.9948104630648825,0.9949950897761618,0.9953684063202504,0.9955438579167398,0.9963679890384871,0.996931870062243,0.9972007324233905,0.9970903279443307,0.9978502297560883,0.998272166334913,0.9978669042832878,0.9983680765400054,0.9986930270378561,0.9989712459627635,0.9988319911686127,0.9990625567244716,0.9988798171448037,0.9993392571547399,0.9994022520518231,0.9994440550982107,0.9995662189976666,0.9995869298469877,0.9996409820193046,0.9997102047838846,0.9997456386040565,0.9997851110248461,0.9998508007554376,0.9998204313268518,0.9999061370230266,0.9999239822956051,0.9999160682930203,0.9999227929817102,0.9999618443451402,0.9999476503722247,0.9999547282479806,0.9999726192484345,0.9999648155175057,0.9999785801840071,0.9999963435251654,0.9999866028127601,0.9999936576683056,0.999994815473882,0.9999919698276869,0.9999896827549746,0.9999962208728936,0.9999984890497455,0.9999966474389018,0.9999980329591769,0.9999980467808511,0.9999997842303022
0.04,0.9994358713884628,0.9973164770611496,0.996033675070841,0.9939442450796842,0.991884400850848,0.9909810727062113,0.9887085089021344,0.9893043597180587,0.9903368340315346,0.9903205842015584,0.9916129358935732,0.9907367895911217,0.9902191633664877,0.9891305144034414,0.988954089827462,0.988548533311673,0.9891624299315193,0.9888955153030368,0.9888988327765416,0.9888013068339256,0.9875274931884644,0.9870483158356163,0.9904969992799422,0.9888585819996671,0.9910042038977174,0.9917404091926776,0.9917632965812827,0.9925788549465404,0.9929729219987948,0.9933294109485593,0.9948739363655429,0.9956412378105949,0.9955803588736989,0.9959552744070868,0.9962152165933331,0.9971017758557932,0.9971410487806825,0.9974160394909499,0.9975329123706049,0.9979276824168101,0.9981787840429589,0.9986279383212584,0.9989016977622004,0.9989155017405765,0.9990255867683224,0.9991489667497594,0.9992072629814036,0.9993886634225234,0.9994452770272293,0.9995647211644634,0.9996104252688139,0.999656174492163,0.9997523561254698,0.9997429597756395,0.9997743137545667,0.9997840998687768,0.9998709890870653,0.9999074071576725,0.9999026026635754,0.9999156863043082,0.9999267996514416,0.9999443366053099,0.9999567047431747,0.9999434268725048,0.9999683472752774,0.9999828100720085,0.9999825735371919,0.999974125972201,0.9999816936423064,0.9999824155426451,0.9999886821163781,0.9999843122774728,0.9999926942523932,0.9999996221938706,0.9999951017980755,0.9999985052799659,0.9999985354608354,0.9999998213506671
0.045,0.9994895628381171,0.997579882398944,0.9960491171114122,0.9932579382161002,0.9914606636155681,0.9920025809226829,0.989937401135079,0.9873623678119418,0.9879686132692652,0.9912482760595371,0.9890970244723165,0.9886832951999299,0.9873912363020133,0.9884875249904992,0.9886089265020899,0.9887637880068967,0.9883613550191233,0.9896791584366256,0.9865348947906081,0.9899258082893385,0.9884595481009089,0.9875954078442576,0.9896244788464819,0.9890523038971294,0.989663840798941,0.9895342844358868,0.9910660813634832,0.9921833654598708,0.9932017215392904,0.9932843772225841,0.9936913611175219,0.9941905101859408,0.9949942840517508,0.9956195599783404,0.9960858628248891,0.9967642472349856,0.9973416449309455,0.9974743422262283,0.9976732061471661,0.997796844971305,0.9984154023881526,0.9983573234092175,0.9986581953975127,0.9988753338402009,0.9989633963670115,0.9990212888532485,0.9992715969834233,0.9993758143302199,0.9993824316029846,0.9994294926981984,0.999572482767287,0.9996530590186168,0.9996877556929762,0.9997905178626015,0.9997819665532288,0.9998404057181692,0.9998931101133349,0.9998466912888586,0.9998520079777207,0.9998890128978636,0.9998988090247445,0.9999351267769864,0.9999767397821016,0.9999840190927987,0.9999859884015291,0.9999668283975149,0.999990506791984,0.9999702566436909,0.9999939640453286,0.9999749963398635,0.9999663292116789,0.9999820625527212,0.9999859021458533,0.9999851723886752,0.9999975515293995,0.9999994362248328,0.9999979616976984,0.9999993346061783
